iterasi,a,b,c,f(c)
1,2.500000000000,3.000000000000,2.718092177306,0.120529831364
2,2.718092177306,3.000000000000,2.757390865067,0.003091582548
3,2.757390865067,3.000000000000,2.758394703107,-0.000005298370
4,2.757390865067,2.758394703107,2.758392985668,0.000000003631
5,2.758392985668,2.758394703107,2.758392986844,0.000000000000
